Date,Time,Src IP,Dst IP,Byte Size
2024-04-11,08:02:35,"('13.225.63.111', 443)","('10.3.141.228', 49140)",[110]
2024-04-11,08:02:35,"('10.3.141.228', 49140)","('13.225.63.111', 443)",[141]
2024-04-11,08:02:35,"('10.3.141.228', 49140)","('13.225.63.111', 443)",[517]
2024-04-11,08:02:35,"('13.225.63.111', 443)","('10.3.141.228', 49140)",[19]
2024-04-11,08:02:50,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:02:50,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:02:50,"('10.3.141.106', 49088)","('54.221.178.44', 443)","[28, 60]"
2024-04-11,08:03:07,"('10.3.141.107', 49156)","('35.71.188.139', 443)",[176]
2024-04-11,08:03:08,"('35.71.188.139', 443)","('10.3.141.107', 49156)",[480]
2024-04-11,08:03:12,"('18.221.234.99', 443)","('10.3.141.92', 49180)",[96]
2024-04-11,08:03:12,"('10.3.141.92', 49180)","('18.221.234.99', 443)",[64]
2024-04-11,08:03:19,"('35.71.188.139', 443)","('10.3.141.107', 49159)",[512]
2024-04-11,08:03:19,"('35.71.188.139', 443)","('10.3.141.107', 49159)",[272]
2024-04-11,08:03:19,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:03:19,"('10.3.141.107', 49159)","('35.71.188.139', 443)",[176]
2024-04-11,08:03:19,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:03:19,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:03:19,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:03:35,"('10.3.141.228', 34084)","('13.225.63.16', 443)","[122, 1, 27]"
2024-04-11,08:03:35,"('13.225.63.16', 443)","('10.3.141.228', 34084)","[1, 53]"
2024-04-11,08:03:35,"('13.225.63.16', 443)","('10.3.141.228', 34084)",[110]
2024-04-11,08:03:35,"('10.3.141.228', 34084)","('13.225.63.16', 443)",[141]
2024-04-11,08:03:35,"('10.3.141.228', 34084)","('13.225.63.16', 443)",[496]
2024-04-11,08:03:35,"('13.225.63.16', 443)","('10.3.141.228', 34084)",[19]
2024-04-11,08:03:48,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:03:48,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:03:48,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:03:48,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:04:17,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:04:17,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:04:17,"('10.3.141.106', 49088)","('54.221.178.44', 443)","[28, 60]"
2024-04-11,08:04:36,"('10.3.141.228', 57662)","('13.225.63.7', 443)","[122, 1, 27]"
2024-04-11,08:04:36,"('13.225.63.7', 443)","('10.3.141.228', 57662)","[1, 53]"
2024-04-11,08:04:36,"('10.3.141.228', 57662)","('13.225.63.7', 443)",[141]
2024-04-11,08:04:36,"('13.225.63.7', 443)","('10.3.141.228', 57662)",[110]
2024-04-11,08:04:36,"('10.3.141.228', 57662)","('13.225.63.7', 443)",[517]
2024-04-11,08:04:36,"('13.225.63.7', 443)","('10.3.141.228', 57662)",[19]
2024-04-11,08:04:46,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:04:46,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:04:46,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[28]
2024-04-11,08:04:46,"('10.3.141.106', 49088)","('54.221.178.44', 443)",[60]
2024-04-11,08:04:49,"('35.71.188.139', 443)","('10.3.141.107', 49160)",[512]
2024-04-11,08:04:49,"('35.71.188.139', 443)","('10.3.141.107', 49160)",[272]
2024-04-11,08:04:49,"('10.3.141.107', 49160)","('35.71.188.139', 443)",[176]
2024-04-11,08:04:53,"('10.3.141.107', 49156)","('35.71.188.139', 443)",[176]
2024-04-11,08:04:53,"('35.71.188.139', 443)","('10.3.141.107', 49156)",[480]
2024-04-11,08:05:01,"('18.221.234.99', 443)","('10.3.141.92', 49180)",[96]
2024-04-11,08:05:01,"('10.3.141.92', 49180)","('18.221.234.99', 443)",[64]
2024-04-11,08:05:15,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[28]
2024-04-11,08:05:15,"('54.221.178.44', 443)","('10.3.141.106', 49088)",[56]
2024-04-11,08:05:15,"('10.3.141.106', 49088)","('54.221.178.44', 443)","[28, 60]"
2024-04-11,08:05:36,"('10.3.141.228', 34604)","('13.225.63.129', 443)","[122, 1, 27]"
2024-04-11,08:05:36,"('13.225.63.129', 443)","('10.3.141.228', 34604)","[1, 53]"
2024-04-11,08:05:36,"('10.3.141.228', 34604)","('13.225.63.129', 443)",[141]
2024-04-11,08:05:36,"('13.225.63.129', 443)","('10.3.141.228', 34604)",[110]
2024-04-11,08:05:36,"('10.3.141.228', 34604)","('13.225.63.129', 443)",[496]
